Customer Code,Customer Name,KIT ITEM,OEM,Item Description,Product type,Item Code,Date,No. of kits
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,10-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,11-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,12-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,01-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,02-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,03-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,04-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,05-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,06-01-2022 00:00,25
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,07-01-2022 00:00,45
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,08-01-2022 00:00,30
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,09-01-2022 00:00,25
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,10-01-2022 00:00,20
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,11-01-2022 00:00,15
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,12-01-2022 00:00,15
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,01-01-2023 00:00,20
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,02-01-2023 00:00,21
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,03-01-2023 00:00,27
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,04-01-2023 00:00,33
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,05-01-2023 00:00,11
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,06-01-2023 00:00,31
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,07-01-2023 00:00,26
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,08-01-2023 00:00,13
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,09-01-2023 00:00,21
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,10-01-2023 00:00,16
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,11-01-2023 00:00,10
10002686,Customer_37,KIT0001097,manufacturer_23,Gear Shift Lever,Gear Shift Lever,A020000001,12-01-2023 00:00,15
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,04-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,05-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,06-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,07-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,08-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,09-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,10-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,11-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,12-01-2021 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,01-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,02-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,03-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,04-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,05-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,06-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,07-01-2022 00:00,280
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,08-01-2022 00:00,100
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,09-01-2022 00:00,300
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,10-01-2022 00:00,200
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,11-01-2022 00:00,231.5134035
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,12-01-2022 00:00,240
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,01-01-2023 00:00,200
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,02-01-2023 00:00,60
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,03-01-2023 00:00,300
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,04-01-2023 00:00,60
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,05-01-2023 00:00,120
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,06-01-2023 00:00,120
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,07-01-2023 00:00,518.7835087
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,08-01-2023 00:00,518.7835087
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,09-01-2023 00:00,400
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,10-01-2023 00:00,200
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,11-01-2023 00:00,200
10002686,Customer_37,KIT0001098,manufacturer_23,Mulitple Parts,"Lights, Tail Lights",A070000005,12-01-2023 00:00,100
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,04-01-2021 00:00,132
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,05-01-2021 00:00,40
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,06-01-2021 00:00,165
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,07-01-2021 00:00,262
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,08-01-2021 00:00,159
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,09-01-2021 00:00,226
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,10-01-2021 00:00,249
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,11-01-2021 00:00,178
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,12-01-2021 00:00,191
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,01-01-2022 00:00,191
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,02-01-2022 00:00,194
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,03-01-2022 00:00,198
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,04-01-2022 00:00,285
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,05-01-2022 00:00,500
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,06-01-2022 00:00,505
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,07-01-2022 00:00,466
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,08-01-2022 00:00,400
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,09-01-2022 00:00,518.7835087
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,10-01-2022 00:00,440
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,11-01-2022 00:00,435
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,12-01-2022 00:00,200
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,01-01-2023 00:00,330
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,02-01-2023 00:00,320
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,03-01-2023 00:00,300
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,04-01-2023 00:00,330
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,05-01-2023 00:00,270
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,06-01-2023 00:00,390
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,07-01-2023 00:00,389
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,08-01-2023 00:00,330
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,09-01-2023 00:00,380
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,10-01-2023 00:00,405
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,11-01-2023 00:00,230
10002685,Customer_38,KIT0000432,manufacturer_46,CV - NS00000169,0,A020000001,12-01-2023 00:00,220
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,04-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,05-01-2021 00:00,2
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,06-01-2021 00:00,12
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,07-01-2021 00:00,2
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,08-01-2021 00:00,3
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,09-01-2021 00:00,5
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,10-01-2021 00:00,23
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,11-01-2021 00:00,21
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,12-01-2021 00:00,40
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,01-01-2022 00:00,20
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,02-01-2022 00:00,29
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,03-01-2022 00:00,5
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,04-01-2022 00:00,30
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,05-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,06-01-2022 00:00,20
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,07-01-2022 00:00,40
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,08-01-2022 00:00,33
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,09-01-2022 00:00,48
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,10-01-2022 00:00,40
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,11-01-2022 00:00,51
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,12-01-2022 00:00,56
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,01-01-2023 00:00,40
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,02-01-2023 00:00,90
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,03-01-2023 00:00,85
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,04-01-2023 00:00,49
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,05-01-2023 00:00,80
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,06-01-2023 00:00,66
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,07-01-2023 00:00,63
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,08-01-2023 00:00,35
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,09-01-2023 00:00,74
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,10-01-2023 00:00,48
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,11-01-2023 00:00,40
10002685,Customer_38,KIT0000860,manufacturer_47,Control Valve Assy (7207575V92),0,A020000001,12-01-2023 00:00,38
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,04-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,05-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,06-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,07-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,08-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,09-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,10-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,11-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,12-01-2021 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,01-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,02-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,03-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,04-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,05-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,06-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,07-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,08-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,09-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,10-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,11-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,12-01-2022 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,01-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,02-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,03-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,04-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,05-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,06-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,07-01-2023 00:00,10
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,08-01-2023 00:00,8
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,09-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,10-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,11-01-2023 00:00,231.5134035
10002685,Customer_38,KIT0001138,manufacturer_47,K2 Control Valve,0,A020000001,12-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,04-01-2021 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,05-01-2021 00:00,40
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,06-01-2021 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,07-01-2021 00:00,10
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,08-01-2021 00:00,20
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,09-01-2021 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,10-01-2021 00:00,5
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,11-01-2021 00:00,48
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,12-01-2021 00:00,15
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,01-01-2022 00:00,10
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,02-01-2022 00:00,20
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,03-01-2022 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,04-01-2022 00:00,20
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,05-01-2022 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,06-01-2022 00:00,18
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,07-01-2022 00:00,14
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,08-01-2022 00:00,15
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,09-01-2022 00:00,16
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,10-01-2022 00:00,7
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,11-01-2022 00:00,6
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,12-01-2022 00:00,5
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,01-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,02-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,03-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,04-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,05-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,06-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,07-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,08-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,09-01-2023 00:00,4
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,10-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,11-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000004,manufacturer_48,MAHALE - Honda City,0,A020000001,12-01-2023 00:00,231.5134035
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,04-01-2021 00:00,65
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,05-01-2021 00:00,48
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,06-01-2021 00:00,95
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,07-01-2021 00:00,55
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,08-01-2021 00:00,61
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,09-01-2021 00:00,55
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,10-01-2021 00:00,118
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,11-01-2021 00:00,65
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,12-01-2021 00:00,32
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,01-01-2022 00:00,94
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,02-01-2022 00:00,37
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,03-01-2022 00:00,87
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,04-01-2022 00:00,135
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,05-01-2022 00:00,54
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,06-01-2022 00:00,110
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,07-01-2022 00:00,112
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,08-01-2022 00:00,135
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,09-01-2022 00:00,111
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,10-01-2022 00:00,90
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,11-01-2022 00:00,146
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,12-01-2022 00:00,146
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,01-01-2023 00:00,111
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,02-01-2023 00:00,139
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,03-01-2023 00:00,116
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,04-01-2023 00:00,5
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,05-01-2023 00:00,25
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,06-01-2023 00:00,75
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,07-01-2023 00:00,110
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,08-01-2023 00:00,142
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,09-01-2023 00:00,121
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,10-01-2023 00:00,92
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,11-01-2023 00:00,45
10002684,Customer_39,KIT0000008,manufacturer_49,X02B Core,Radiators Intercoolers,A110000150,12-01-2023 00:00,70
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,04-01-2021 00:00,11
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,05-01-2021 00:00,16
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,06-01-2021 00:00,28
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,07-01-2021 00:00,18
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,08-01-2021 00:00,16
10002684,Customer_39,KIT0000010,manufacturer_49,H79 Evap Front & UK Prime,Radiators Intercoolers,A110000150,09-01-2021 00:00,30
